Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
42.0,11,18623.23,1765.9358333333332,7.0,6.0,16.0,6.0,18,19.0,5.37,6.0,0,1932.49,35.16435674147298,14.17,1,54.12243983600564,117.40217598984356,3,265.0689675074841,1
38.0,6,78443.48,6358.956666666666,7.0,5.0,23.0,4.0,39,17.0,6.37,6.0,0,1527.77,38.23650208984351,15.42,1,177.38756256402195,320.05062279635393,6,428.45748130629073,1
54.0,5,117851.07,9870.9225,-1.0,6.0,7.0,0.0,22,1.0,4.97,1.0,2,607.78,32.303736948222266,20.83,0,0.0,218.00522319835895,2,1019.0870268016413,1
39.0,9,20818.74,1762.8950000000002,8.0,5.0,15.0,3.0,20,15.0,17.18,6.0,1,1821.25,37.75960389452511,9.83,1,44.88416187910022,57.58807682249389,3,333.81726129840587,1
36.0,12,16193.87,1287.4891666666667,9.0,10.0,15.0,2.0,36,21.0,3.53,6.0,,2221.21,24.193208904325047,17.75,1,21.044172490921635,118.38513159998188,6,279.3196125757632,1
14.0,2,62646.42,5440.535,6.0,4.0,29.0,3.0,14,14.0,7.44,12.0,1,2159.47,30.026746385625863,10.0,1,83.82403566642373,102.26364077320213,2,607.9658235603741,1
28.0,9,44332.62,3691.385,9.0,8.0,28.0,3.0,20,25.0,19.94,8.0,0,2380.89,26.30279004572464,8.42,1,75.71692855733535,107.94139824011984,2,435.48017320254485,1
42.0,5,34019.26,2956.938333333333,6.0,5.0,29.0,7.0,56,15.0,,7.0,0,1747.01,32.632085684320955,15.33,1,174.0963657182629,38.36540172084934,2,333.2320658942212,1
45.0,9,34323.86,3113.3216666666667,10.0,8.0,28.0,2.0,16,20.0,1.07,9.0,0,1312.43,40.71378480595365,7.17,1,34.40873143261336,155.48158531015497,0,391.4418499238984,1
30.0,10,33446.44,3058.203333333333,6.0,6.0,24.0,6.0,21,20.0,22.45,11.0,0,2953.68,33.24248652233546,9.42,1,133.35590483492365,226.5935543959004,4,215.87087410250922,1
33.0,11,9444.795,850.06625,7.0,8.0,28.0,6.0,31,11.0,17.57,7.0,1,1701.58,30.66682464138729,5.58,1,27.59495029732186,71.40615722515882,6,276.0055174775193,1
37.0,12,19631.51,1790.9591666666663,6.0,8.0,24.0,7.0,31,17.0,8.69,8.0,,1641.08,22.26253746386785,6.25,1,113.4349218759184,153.5743221975968,4,182.08667259315152,1
39.0,2,63115.54,4981.628333333333,4.0,7.0,2.0,2.0,21,8.0,4.21,4.0,,1194.9,30.36654652962479,31.25,0,54.03375695646738,58.41202211744566,2,635.7170542594204,1
36.0,2,77594.48,6637.206666666666,10.0,10.0,29.0,4.0,27,14.0,19.04,6.0,1,1360.54,28.23170367757444,12.75,2,138.83440212177842,142.68640406234272,1,622.1998604825454,1
36.0,8,8892.36,833.0300000000002,8.0,6.0,34.0,8.0,37,19.0,29.89,9.0,,2838.2,30.23124957178027,10.33,2,35.67802095147094,25.55712036117616,4,292.06785868735284,1
25.0,8,71875.28,5758.606666666668,4.0,5.0,30.0,2.0,15,17.0,11.27,6.0,1,2140.35,26.01754000346668,15.83,1,106.06321590465096,283.52893914275916,4,456.2685116192565,1
52.0,4,37201.06,3037.088333333333,0.0,5.0,2.0,2.0,7,0.0,2.99,4.0,2,518.13,24.61079201260501,27.42,0,37.22039256123109,89.8244856511612,5,456.66395512094095,1
32.0,2,16276.325,1210.3604166666669,5.0,5.0,11.0,1.0,10,4.0,8.469999999999999,5.0,,711.8,32.92296296963139,33.0,2,12.576184920751675,114.66800072858135,6,283.79185601733366,1
15.0,11,32629.08,2672.09,7.0,5.0,30.0,7.0,44,22.0,9.27,7.0,0,2012.34,34.32298026418867,8.0,2,147.6795542225183,305.2588740830812,6,104.27057169440056,1
23.0,15,110675.88,8922.99,8.0,5.0,16.0,1.0,3,8.0,8.04,2.0,1,1226.28,38.84247333590439,22.17,0,79.67610715543131,216.0647668066529,1,836.5581260379158,1
33.0,8,158848.76,13006.396666666667,1.0,7.0,9.0,2.0,6,0.0,9.32,3.0,,344.42,35.41065331111306,31.67,2,145.51363940837476,153.28010239678355,0,1241.8459248615086,1
36.0,9,22250.525,1945.2104166666668,4.0,4.0,7.0,0.0,20,4.0,3.1,2.0,2,1443.78,32.913445432868144,30.5,2,0.0,148.776337847269,6,335.74470381939767,1
44.0,9,44295.54,3677.295,8.0,6.0,30.0,2.0,38,21.0,8.96,8.0,1,1280.42,37.28447193197264,12.75,1,65.57597408241918,74.61308704536044,2,477.54043887222036,1
35.0,1,33785.2,2713.433333333333,4.0,6.0,14.0,3.0,19,22.0,18.18,7.0,1,1588.18,36.54172584587143,6.75,1,59.13881949115839,45.1004470891669,1,407.10406675300794,1
24.0,12,29669.28,2534.44,7.0,9.0,22.0,7.0,51,18.0,27.41,13.0,0,3055.13,23.91610373584132,10.92,1,111.28820615967688,220.18919247640756,5,201.96660136391563,1
34.0,14,17666.82,1608.235,8.0,5.0,3.0,2.0,27,21.0,3.77,0.0,2,346.12,27.425500025877728,26.0,0,18.33757706656416,108.30813723966202,6,324.1777856937738,1
36.0,8,14528.81,1106.7341666666666,6.0,4.0,20.0,2.0,3,16.0,10.84,12.0,1,67.59,24.59710850671503,9.33,1,15.895561487944226,64.65408400508481,3,290.12377117363764,1
34.0,12,36379.24,2838.603333333333,8.0,8.0,15.0,3.0,9,7.0,12.65,9.0,1,2152.42,31.577295041352528,19.5,1,81.03830215382823,169.94824208423913,5,312.87378909526586,1
38.0,1,19323.4,1749.2833333333335,10.0,5.0,18.0,8.0,48,15.0,23.02,7.0,0,3033.25,26.40991899570546,8.58,1,99.10134677854631,56.75963615692668,2,269.0673503978604,1
25.0,12,15985.56,1083.13,6.0,7.0,29.0,7.0,24,19.0,21.6,7.0,0,3311.2,26.202626248612923,5.42,1,63.23668088820283,101.42104054901951,4,213.65527856277762,1
27.0,11,81430.32,6652.8600000000015,6.0,6.0,10.0,1.0,20,18.0,16.75,3.0,1,794.73,34.84333691410248,32.92,1,48.482083556437686,160.38895982092242,4,726.4149566226399,1
22.0,12,41933.1,3726.425,8.0,10.0,24.0,3.0,42,23.0,7.64,12.0,0,2034.22,37.5146748618287,12.17,1,64.59604055008647,228.63390339886828,3,339.4125560510452,1
37.0,4,16862.88,1273.24,8.0,8.0,22.0,7.0,52,19.0,19.07,12.0,1,1377.71,34.171175196170395,17.67,1,81.80403665293096,157.6212056840206,6,177.89875766304849,1
40.0,13,18344.75,1818.729166666667,7.0,7.0,31.0,6.0,55,18.0,8.39,10.0,0,2042.28,38.42189727417151,15.42,1,76.55205262665751,110.09217896354893,4,265.22868507646024,1
52.0,3,97889.1,8205.425,1.0,7.0,9.0,3.0,4,6.0,9.6,3.0,2,1334.64,41.24318202108008,18.25,0,132.44385815170506,99.3921567656488,1,828.7064850826462,1
41.0,7,17680.78,1663.398333333333,10.0,5.0,17.0,6.0,28,9.0,16.02,12.0,1,2253.32,37.70427751226894,9.08,1,75.38738427906844,153.2941277366092,6,227.6583213176557,1
40.0,0,52742.91,4441.2425,4.0,7.0,15.0,3.0,20,14.0,13.79,11.0,1,1645.23,37.24417047898467,12.0,1,76.63686697494155,159.49877479102125,2,457.9886082340373,1
15.0,11,9737.955,652.49625,7.0,10.0,29.0,4.0,59,19.0,4.28,10.0,0,1916.48,29.32538494426128,10.5,1,30.519958217182158,58.87448323643817,5,255.8551835463797,1
28.0,15,14947.38,1191.615,8.0,10.0,28.0,6.0,35,17.0,16.130000000000006,7.0,0,2059.59,30.910960334332728,11.25,1,49.29889690321831,146.8571001101869,6,213.00550298659482,1
47.0,14,27814.63,2061.8858333333333,3.0,3.0,12.0,1.0,17,14.0,8.75,3.0,2,425.84,39.62531172922362,19.92,2,13.572811639360545,85.796233993882,0,356.8195377000908,1
21.0,5,8736.19,639.0158333333334,4.0,5.0,29.0,3.0,9,17.0,11.25,4.0,1,1895.45,30.54835888021666,11.17,1,16.666263274035494,43.03511593136258,3,264.20020412793525,1
19.0,13,14351.21,1274.934166666667,8.0,7.0,18.0,6.0,18,15.0,21.91,9.0,0,4766.87,38.99401442036736,8.5,1,61.09871813783708,162.0668487926331,6,194.32784973619653,1
18.0,15,73049.36,6047.446666666668,6.0,6.0,14.0,3.0,15,8.0,12.05,7.0,,2315.7,27.618217784729143,15.92,1,133.78900526368582,111.2308476875907,2,609.7248137153903,1
29.0,12,20900.51,1879.7091666666663,9.0,5.0,34.0,7.0,28,21.0,4.62,10.0,0,1317.37,36.26277797644282,6.17,1,75.14225223444748,121.28505230422618,3,251.54361212799301,1
26.0,6,20013.55,1397.7958333333331,7.0,6.0,16.0,6.0,27,16.0,22.98,13.0,0,4965.78,33.14718597396164,13.58,1,69.5382514782818,53.145519778113204,2,267.0958120769384,1
36.0,11,16192.1,1284.3416666666667,9.0,9.0,30.0,9.0,55,19.0,5.63,12.0,0,1860.55,34.75866049993398,8.0,2,64.65800880906474,54.73765616320976,6,299.03850169439215,1
19.0,12,40692.4,3686.033333333333,9.0,8.0,18.0,6.0,29,17.0,7.32,10.0,0,4128.29,34.1054242532233,5.33,1,200.62661319271385,204.0029512938734,3,223.97376884674614,1
28.0,6,67512.6,5804.05,7.0,6.0,31.0,3.0,28,9.0,13.48,15.0,1,2342.79,38.97144081276607,10.33,1,88.99393704043982,270.97280409049597,6,510.43825886906427,1
37.0,14,38955.5,3544.291666666666,6.0,5.0,30.0,6.0,62,24.0,24.72,9.0,0,4683.88,36.12662600530884,8.92,1,163.7659656969924,49.76491017948384,2,390.89829079019034,1
34.0,13,47732.88,3821.74,6.0,7.0,26.0,2.0,10,8.0,10.25,6.0,,1558.93,38.59405105077684,13.25,1,46.471196983888646,94.38736246189349,2,491.31544055421773,1
34.0,7,31302.34,2855.528333333333,6.0,9.0,33.0,5.0,47,25.0,14.85,11.0,0,1264.21,34.60180183645461,6.67,2,77.32601844176902,89.40408977528645,4,388.82272511627787,1
34.0,7,65635.12,5762.593333333332,7.0,7.0,20.0,5.0,40,16.0,2.21,8.0,0,1250.01,25.76426291705253,12.75,1,180.1874058663947,71.59888324756855,1,564.4730442193701,1
27.0,2,33740.62,2954.7183333333337,10.0,8.0,33.0,5.0,62,24.0,24.77,6.0,0,3898.38,24.074559905167504,10.17,1,70.56471440757646,85.29105658492821,4,409.61606234082876,1
15.0,13,61437.0,5114.75,8.0,9.0,18.0,3.0,19,18.0,7.01,9.0,0,1405.26,30.18981084089702,10.75,1,126.79843268941316,91.45077575173627,2,543.2257915588507,1
25.0,13,41504.48,3405.706666666667,2.0,7.0,5.0,4.0,-3,2.0,10.08,2.0,,731.25,38.8088650373389,28.92,0,104.94380127866758,391.58501957188287,6,134.04184581611628,1
38.0,0,19815.44,1947.2866666666664,7.0,10.0,19.0,8.0,43,22.0,18.53,6.0,0,3501.44,24.173500274815357,1.0,1,66.55775453410168,148.08774017477208,6,270.0831719577929,1
22.0,6,16203.89,1440.3241666666663,6.0,10.0,33.0,7.0,45,16.0,7.97,11.0,0,2156.1,37.715053813836604,7.0,1,48.670487954918976,181.2944900812826,6,204.06743863046512,1
37.0,9,53935.11,4590.5925,7.0,10.0,24.0,5.0,31,23.0,25.22,12.0,,4581.47,32.54403789560101,10.58,1,190.11928695173103,523.7979774928526,6,35.14198555541634,1
19.0,2,35926.76,2802.896666666667,10.0,7.0,28.0,6.0,30,8.0,16.29,13.0,1,1691.59,38.21790680625165,11.58,1,168.351363703061,217.29812569555358,4,164.64017726805213,1
43.0,0,9897.565,1073.7970833333334,10.0,10.0,25.0,9.0,42,17.0,24.83,11.0,,2546.75,38.49435262187953,6.83,1,68.1385078067018,59.397040204111995,6,269.84416032251954,1
19.0,8,54670.95,4798.9125,7.0,6.0,24.0,5.0,44,16.0,4.43,8.0,0,2635.58,34.246525350479075,18.75,1,172.17122139112098,77.07861772803989,1,470.64141088083926,1
25.0,2,41754.92,3679.5766666666655,6.0,9.0,23.0,5.0,44,15.0,16.46,6.0,,1479.37,32.294412610099364,12.25,1,131.1994692530714,62.88821115985198,2,423.86998625374326,1
22.0,12,20652.98,1468.081666666667,7.0,5.0,21.0,2.0,22,16.0,15.58,8.0,,1859.53,33.06382325261627,18.5,2,33.238356239959586,47.277901067371,5,346.2919093593361,1
14.0,5,9511.795,680.6495833333332,6.0,7.0,20.0,7.0,59,17.0,1.62,12.0,0,2344.43,34.63651975464972,12.75,2,28.82527021547942,78.76943845496656,6,250.4702496628873,1
33.0,12,15660.15,1363.0125,9.0,10.0,23.0,5.0,46,16.0,2.46,9.0,0,1354.33,34.310786129443514,8.17,1,57.290679432061694,99.69806912864614,0,269.3125014392922,1
28.0,13,15201.0,976.75,10.0,5.0,16.0,6.0,24,14.0,19.25,8.0,,1879.27,25.791312909483565,15.75,1,47.55214792965366,26.68011375101122,3,283.44273831933515,1
21.0,8,10409.755,823.4795833333333,9.0,7.0,16.0,5.0,57,17.0,,13.0,,2614.92,32.05482946060669,3.5,1,40.663435851025895,49.5847256414279,0,282.09979684087955,1
51.0,11,21662.395,1616.199583333333,3.0,5.0,1.0,1.0,10,8.0,1.27,1.0,2,646.77,35.23724185181408,15.75,0,12.84127201578875,106.81253191080879,6,331.96615440673577,1
32.0,5,55151.04,4704.92,10.0,6.0,23.0,6.0,31,17.0,10.64,9.0,0,1743.83,39.2694664549112,12.58,1,171.82306738090188,104.87753270580295,2,443.7913999132952,1
22.0,6,18014.3,1734.1916666666666,8.0,8.0,16.0,6.0,58,15.0,3.43,9.0,0,2216.07,27.32232220616561,13.67,1,58.81059793555762,141.37405267411586,6,263.23451605699324,1
20.0,5,9592.415,502.3679166666667,3.0,4.0,9.0,3.0,27,19.0,1.96,4.0,2,754.55,31.73167913354708,24.5,0,12.375676767924874,18.466518000566566,6,309.3945968981752,1
39.0,1,80402.72,6780.2266666666665,9.0,8.0,25.0,5.0,28,25.0,25.25,11.0,0,3167.0,38.113545530462325,5.42,1,178.60066030636642,435.16959507994386,3,324.2524112803565,1
15.0,1,14771.43,1456.9525,6.0,7.0,32.0,6.0,58,24.0,8.59,9.0,0,1723.77,34.43669491295645,8.83,1,51.56522935796982,83.22329291101944,5,290.90672773101073,1
19.0,10,41812.32,3637.36,9.0,9.0,33.0,3.0,53,14.0,15.67,9.0,1,2517.83,27.50206652633006,11.25,1,68.41077216180855,387.1557096286734,0,198.1695182095181,1
20.0,14,72152.8,5849.733333333334,4.0,7.0,3.0,3.0,19,2.0,9.04,5.0,,847.35,39.670561347845386,29.5,0,171.80656687493232,99.77424217917013,2,563.3925242792309,1
41.0,2,35873.36,2922.4466666666667,9.0,5.0,18.0,3.0,27,12.0,4.38,11.0,0,2336.04,39.32104660204579,19.0,1,77.42019571131699,90.48592025354259,2,374.3385507018071,1
20.0,11,36971.44,3370.953333333333,9.0,7.0,32.0,5.0,59,15.0,9.78,10.0,0,1685.12,35.02533322447688,14.92,1,100.2303566342488,79.59495996574447,1,397.2700167333401,1
40.0,4,16108.46,1334.371666666667,10.0,7.0,25.0,6.0,42,19.0,7.91,7.0,0,1446.75,28.20158098811559,7.83,1,74.60780796894377,92.96234683867705,5,245.86701185904587,1
26.0,4,16133.43,1283.4525,6.0,7.0,16.0,2.0,43,20.0,9.64,11.0,,1494.81,33.842951931921874,11.33,2,24.257117975579465,70.94491263916167,6,323.1432193852589,1
36.0,4,18472.71,1392.3925,10.0,6.0,26.0,4.0,51,25.0,5.4,10.0,0,2031.89,32.944411280998594,19.75,1,60.82589002318093,85.59247977185963,6,282.82088020495945,1
21.0,12,54025.95,4426.1625,6.0,3.0,29.0,4.0,16,13.0,15.19,14.0,,2331.61,35.53078869166112,20.25,2,114.63203411485276,167.11621413411072,0,410.8680017510365,1
31.0,0,17025.51,1137.7924999999998,0.0,3.0,4.0,2.0,10,11.0,10.02,9.0,2,42.85,40.61810825657739,17.33,0,20.084915691382133,87.43783449709282,6,296.2564998115251,1
23.0,5,7160.835,431.73625,10.0,9.0,16.0,5.0,28,17.0,14.51,10.0,1,1285.23,29.83667108597397,19.58,1,25.072510005662604,33.86756303021349,4,254.23355196412396,1
40.0,13,29346.17,2368.5141666666664,3.0,3.0,1.0,1.0,13,1.0,2.38,2.0,2,718.62,26.099425713947507,31.42,0,18.99723825988557,147.88972757437799,3,329.9644508324032,1
16.0,0,8830.81,530.9008333333333,10.0,5.0,33.0,9.0,15,19.0,5.64,10.0,,3587.45,26.63934967903618,3.92,1,52.03276872861826,25.127275967772995,6,265.9300386369421,1
27.0,11,42098.93,3220.244166666667,4.0,6.0,3.0,3.0,23,7.0,11.73,5.0,2,936.45,39.09369724329723,19.67,0,63.69184782525466,107.12932271948307,4,421.20324612192894,1
41.0,3,18668.09,1735.674166666667,7.0,6.0,29.0,5.0,17,15.0,17.07,4.0,1,2347.06,24.099558465877685,6.17,1,72.9893887500134,178.7583307684732,5,201.8196971481801,1
53.0,1,35554.04,3096.836666666666,2.0,7.0,9.0,4.0,17,1.0,7.92,2.0,2,89.93,33.35087047620799,31.08,0,76.63035384230841,80.10874546733919,2,402.94456735701914,1
43.0,14,96882.93,8229.5775,5.0,6.0,6.0,1.0,4,1.0,5.6099999999999985,4.0,,355.41,34.269260726507284,31.0,0,73.17372328423092,165.62591503001175,2,834.1581116857575,1
31.0,9,112460.88,9213.74,2.0,4.0,9.0,1.0,29,10.0,10.04,2.0,2,208.84,38.2973029602482,15.67,0,86.61087009540009,112.61836412117435,2,972.1447657834256,1
35.0,1,33785.2,2713.433333333333,4.0,6.0,14.0,3.0,19,20.0,18.18,7.0,1,1588.18,36.5786970628774,7.0,1,59.13881949115839,366.05543195295235,6,136.14908188922257,1
28.0,13,10401.21,657.7674999999998,9.0,10.0,22.0,2.0,49,16.0,0.71,10.0,0,2106.7,37.140937985373775,7.5,1,14.67929122612698,27.796791778851638,0,303.30066699502134,1
33.0,13,35286.5,2929.541666666666,6.0,9.0,24.0,2.0,34,22.0,18.69,12.0,0,1609.58,35.249893109949284,7.08,2,34.74516847621501,117.98266460616358,4,410.2263335842881,1
41.0,13,131865.0,11158.75,5.0,7.0,8.0,3.0,17,10.0,10.65,1.0,2,602.02,35.04426755376438,27.08,0,189.2079091199538,618.0999148595332,3,568.5671760205129,1
38.0,0,15950.43,1127.2025,9.0,10.0,22.0,5.0,37,17.0,26.98,8.0,0,2708.73,24.57927063496221,8.83,1,42.56064524898514,0.0,1,302.6893158058753,1
37.0,5,34433.18,2671.431666666667,5.0,4.0,19.0,2.0,9,11.0,17.99,14.0,1,1683.88,34.86687398976086,19.42,1,36.28557407926965,61.96514600058238,1,408.8924465868146,1
26.0,10,30320.06,2507.6716666666666,9.0,6.0,20.0,5.0,51,23.0,7.23,11.0,0,2051.53,24.68791607228931,18.0,1,110.2912819763388,315.7048968362552,6,114.77098785407264,1
18.0,0,11790723.0,3306.16,10.0,6.0,18.0,8.0,58,18.0,5.64,10.0,0,3775.3,27.93539734626029,11.5,1,210.95787487214244,62.739302297897595,2,306.91882282995994,1
26.0,0,30196.64,2590.3866666666668,7.0,5.0,23.0,3.0,13,19.0,2.36,9.0,0,2161.86,35.04681364733047,6.92,1,61.80919228398942,58.84338257039032,0,398.3860918122869,1
26.0,1,28146.26,2599.5216666666665,6.0,8.0,21.0,5.0,28,22.0,17.91,13.0,0,4841.16,34.68909984492975,5.92,2,71.08314697455201,123.8791016209668,3,324.9899180711478,1
14.0,10,10041.885,945.82375,10.0,7.0,16.0,3.0,26,18.0,13.61,11.0,1,2128.94,27.068051358670377,17.25,1,19.123555506016235,43.374460945132796,3,292.084358548851,1
20.0,13,52797.3,4352.775,10.0,6.0,33.0,5.0,60,18.0,19.9,8.0,0,2563.97,27.45816678199397,6.83,1,209.9328876282393,390.84671786692917,6,124.49789450483149,1
34.0,7,19466.45,1899.2041666666669,8.0,10.0,19.0,8.0,48,27.0,29.07,9.0,0,3368.01,35.78080143334268,12.5,1,66.73656561987181,174.27203172450913,6,238.91181932228574,1
25.0,8,16497.78,1291.8149999999996,8.0,6.0,22.0,2.0,51,17.0,1.64,6.0,0,2532.71,23.67856156798045,16.33,1,16.48682869445058,85.41902320093368,6,317.27564810461575,1
30.0,4,33656.12,2821.6766666666667,9.0,8.0,27.0,8.0,50,23.0,6.42,9.0,0,2181.98,23.1463931211844,15.33,1,215.35265946773004,138.92981483318943,0,207.88519236574717,1
21.0,10,19582.95,1411.9125,4.0,4.0,31.0,6.0,11,19.0,8.63,10.0,1,2556.35,24.72072718987208,12.17,1,70.54617233411896,125.86834362796827,0,234.77673403791283,1
20.0,7,15881.55,1361.4625,8.0,5.0,24.0,6.0,22,21.0,4.67,6.0,0,2395.15,31.54224621890945,17.17,1,74.48464695372822,109.79156656674414,6,241.8700364795276,1
21.0,3,18289.68,1305.14,6.0,9.0,26.0,8.0,40,17.0,26.39,10.0,0,4266.37,29.269177466588197,2.42,1,99.10292383645748,119.4974385725028,6,201.91363759103973,1
36.0,15,7233.01,666.7508333333334,10.0,8.0,30.0,5.0,19,19.0,9.16,10.0,0,2179.32,36.392729077495645,8.83,1,18.659902460769647,65.9355626164235,6,272.0796182561402,1
30.0,6,20483.84,1811.986666666667,7.0,7.0,32.0,8.0,44,22.0,4.75,6.0,0,2469.37,31.269890522152945,9.42,1,106.13003229813722,213.8444322488735,0,151.22420211965598,1
18.0,3,7782.32,775.5266666666665,8.0,10.0,26.0,7.0,44,14.0,17.48,6.0,1,1649.28,28.61273912901301,13.92,2,44.25073854165982,36.2229797980786,6,287.07894832692824,1
17.0,13,18567.28,1745.629791748223,4.0,6.0,18.0,6.0,27,12.0,11.95,8.0,,1959.68,38.211283995373456,17.25,1,85.03643928555,132.4203691783382,5,260.9140664545555,1
51.0,3,111059.94,9154.995,5.0,7.0,2.0,0.0,27,10.0,0.53,0.0,2,418.69,30.17798911920669,30.42,0,0.0,79.74336514917773,1,1075.7561348508225,1
20.0,10,17414.3,1285.1916666666666,3.0,7.0,34.0,5.0,26,9.0,16.92,9.0,1,2500.7,28.30755038792369,15.17,1,61.169588703985184,114.46292981299564,6,242.8866481496858,1
20.0,5,40702.96,3536.913333333333,6.0,6.0,32.0,5.0,36,24.0,25.82,10.0,0,2667.87,31.854675907240825,6.5,1,110.1978582739481,91.92664386986523,2,401.56683118952003,1
18.0,7,86015.16,6997.93,4.0,5.0,3.0,3.0,8,3.0,,2.0,2,1283.47,24.725931648059344,27.92,0,119.12900402531444,528.7459920603213,5,331.91800391436436,1
39.0,6,22457.51,1562.859572860562,0.0,3.0,11.0,0.0,21,3.0,2.68,3.0,,811.19,29.73834868534428,28.33,0,200.59959380610465,172.9955858482585,6,293.3503308184082,1
28.0,5,38073.6,3048.8,10.0,6.0,20.0,5.0,41,16.0,10.79,9.0,1,1644.31,39.866362541672295,9.75,1,143.89968528971204,330.0523382236335,6,120.92797648665443,1
27.0,5,15125.64,1311.47,3.0,4.0,28.0,2.0,8,20.0,17.79,9.0,1,2312.67,34.300654868274215,13.17,1,24.446454920823545,33.94497506763158,3,332.75557001154493,1
38.0,6,9944.365,742.6970833333335,6.0,6.0,18.0,7.0,61,14.0,31.66,9.0,0,3905.9,32.20930598089241,5.42,1,43.987456380689686,24.705769605137107,4,275.57648234750656,1
25.0,1,16909.09,1254.0908333333334,9.0,10.0,28.0,5.0,37,19.0,10.98,6.0,0,1890.74,23.137041902219767,10.75,1,37.43267819051026,124.65372267799331,6,253.32268246482974,1
43.0,10,37655.98,3365.998333333333,6.0,3.0,19.0,6.0,19,22.0,16.1,7.0,1,1256.83,23.474042274138483,12.08,1,155.23733009475217,69.15109838796026,2,362.21140485062085,1
47.0,15,35670.66,3080.5550000000007,0.0,6.0,6.0,0.0,10,7.0,3.16,3.0,2,1324.42,25.975132417964662,28.67,0,0.0,96.12329098472271,2,461.93220901527735,1
15.0,5,29735.22,2208.935,10.0,8.0,25.0,4.0,48,16.0,-1.23,12.0,0,1750.14,27.21798308162066,19.75,1,64.477076487746,137.38651944605738,6,309.02990406619665,1
30.0,8,15746.63,1122.2191666666663,4.0,3.0,18.0,5.0,20,13.0,10.83,4.0,1,2098.83,25.383659295440516,11.58,1,44.04040477401768,102.62266972858644,6,255.55884216406253,1
42.0,9,34666.02,2946.835,8.0,6.0,25.0,4.0,22,17.0,7.06,8.0,0,1353.07,38.41165192809725,10.58,1,70.95007660242807,110.2936791428759,4,383.439744254696,1
36.0,7,57074.58,4679.215,7.0,9.0,15.0,3.0,19,25.0,1.79,8.0,0,2554.42,30.17645908045716,7.42,1,109.1532272852117,135.5105320125943,3,483.25774070219416,1
18.0,7,62200.6,5104.383333333333,10.0,6.0,34.0,2.0,50,24.0,4.54,7.0,0,1309.87,24.612149979725427,15.75,1,52.61422135262107,145.75352215501147,2,562.0705898257008,1
19.0,7,16931.7,1656.975,8.0,5.0,23.0,3.0,42,18.0,1.17,12.0,0,1557.41,26.90827237889221,16.58,1,25.884004319293123,29.20809512584443,1,350.6054005548625,1
35.0,14,9134.415,1051.20125,5.0,10.0,15.0,3.0,18,12.0,16.19,6.0,1,1621.28,31.39662996051556,15.75,2,15.953677342376665,102.15160978776072,5,267.0148378698626,1
42.0,4,15096.85,1033.0708333333334,8.0,6.0,20.0,4.0,18,22.0,8.76,6.0,0,1928.03,31.20894771193818,17.0,1,35.31355866891549,92.779147458791,4,245.21437720562682,1
21.0,0,60214.04,5034.836666666667,7.0,5.0,18.0,5.0,16,19.0,1.97,12.0,0,1322.67,33.09312192810573,13.58,1,201.95601657268352,329.61812031928395,5,251.90952977469925,1
16.0,9,15669.6,1268.8,5.0,10.0,27.0,5.0,19,13.0,14.66,12.0,1,2004.47,40.55887082113002,7.83,2,35.28391360987881,33.9183346172995,4,327.6777517728217,1
45.0,8,14909.4,1177.45,6.0,7.0,24.0,2.0,19,10.0,16.49,8.0,1,1992.2,39.82045970458461,11.33,1,13.069308505074778,59.79409821732916,5,324.88159327759615,1
17.0,12,15862.01,1404.8341666666668,10.0,6.0,31.0,6.0,24,22.0,24.42,13.0,,4063.06,25.00533951292895,9.33,2,66.78293289286825,173.78744937233017,6,189.91303440146825,1
25.0,13,41504.48,3405.706666666667,2.0,7.0,5.0,4.0,1,2.0,10.08,6.0,2,731.25,35.5957798843659,29.17,0,104.94380127866758,399.067861760337,6,126.55900362766216,1
25.0,4,139391.8,11526.983333333332,5.0,4.0,9.0,3.0,27,5.0,4.05,0.0,2,611.96,38.87267445911049,32.92,0,175.74508019438346,305.4559317402559,2,921.497321398694,1
24.0,1,38049.96,3132.83,7.0,8.0,28.0,8.0,40,20.0,2.07,7.0,0,3143.12,31.86710931769004,5.67,1,175.1553164754795,23.280629891651497,1,354.847053632869,1
33.0,15,30053.32,2254.443333333333,7.0,8.0,29.0,7.0,18,23.0,17.96,7.0,0,1300.78,38.99777134425175,12.92,1,130.46428247872706,67.80660862629743,5,307.1734422283089,1
36.0,5,9158.03,863.1691666666667,8.0,10.0,27.0,2.0,57,24.0,1.19,9.0,0,2495.15,35.84678283334336,12.83,1,13.218559110605906,42.28488068376229,6,320.81347687229845,1
